KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-11,8.0758
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-14,8.0852
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-15,8.143
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-16,8.1444
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-17,8.077
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-18,8.1092
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-21,7.9989
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-22,8.0313
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-23,8.0708
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-24,8.1324
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-25,8.1084
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-28,8.1782
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-29,8.0965
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-11-30,8.0944
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-01,8.1371
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-02,8.2035
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-05,8.2236
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-06,8.1813
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-07,8.1997
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-08,8.1889
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-09,8.2169
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-12,8.2103
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-13,8.2033
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-14,8.2751
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-15,8.2551
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-16,8.2632
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-19,8.2428
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-20,8.2488
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-21,8.2902
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-22,8.2883
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-23,8.2878
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-27,8.2874
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-28,8.2931
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-29,8.2994
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2022-12-30,8.3163
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-02,8.3389
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-03,8.2392
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-04,8.2864
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-05,8.2788
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-06,8.2006
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-09,8.3508
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-10,8.374
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-11,8.3974
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-12,8.4121
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-13,8.4471
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-16,8.4449
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-17,8.4807
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-18,8.4814
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-19,8.4696
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-20,8.4775
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-23,8.5105
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-24,8.5014
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-25,8.5202
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-26,8.5295
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-27,8.5061
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-30,8.5415
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-01-31,8.4898
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-01,8.5444
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-02,8.6183
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-03,8.5802
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-06,8.4539
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-07,8.3974
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-08,8.4265
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-09,8.4551
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-10,8.3916
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-13,8.3885
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-14,8.4457
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-15,8.3983
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-16,8.3985
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-17,8.3349
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-20,8.3623
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-21,8.3645
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-22,8.3512
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-23,8.3291
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-24,8.2959
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-27,8.2818
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-02-28,8.3351
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-01,8.3866
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-02,8.3244
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-03,8.3325
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-06,8.357
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-07,8.3719
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-08,8.2777
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-09,8.2848
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-10,8.3095
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-13,8.3963
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-14,8.4248
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-15,8.2796
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-16,8.3165
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-17,8.3387
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-20,8.4038
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-21,8.4547
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-22,8.4636
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-23,8.5396
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-24,8.4344
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-27,8.4566
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-28,8.51
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-29,8.5147
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-30,8.5455
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-03-31,8.5367
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-03,8.5328
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-04,8.5569
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-05,8.5877
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-06,8.5682
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-11,8.5603
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-12,8.5737
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-13,8.6468
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-14,8.6797
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-17,8.62
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-18,8.6129
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-19,8.5816
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-20,8.5907
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-21,8.6157
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-24,8.6346
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-25,8.652
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-26,8.6655
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-27,8.6679
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-04-28,8.6199
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-02,8.6075
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-03,8.6687
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-04,8.6909
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-05,8.6434
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-08,8.6618
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-09,8.5934
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-10,8.5739
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-11,8.5671
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-12,8.5425
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-15,8.525
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-16,8.5293
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-17,8.4788
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-18,8.464
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-19,8.4494
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-22,8.4696
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-23,8.448
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-24,8.4462
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-25,8.4092
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-26,8.423
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-29,8.39
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-30,8.4158
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-05-31,8.3696
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-01,8.3786
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-02,8.4346
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-05,8.3787
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-06,8.3777
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-07,8.4029
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-08,8.4126
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-09,8.4493
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-12,8.4326
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-13,8.455
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-14,8.4645
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-15,8.4661
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-16,8.5799
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-19,8.5379
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-20,8.556
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-21,8.551
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-22,8.5987
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-23,8.5216
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-26,8.5481
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-27,8.5782
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-28,8.5667
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-29,8.5713
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-06-30,8.5157
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-03,8.5402
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-04,8.5314
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-05,8.5108
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-06,8.5239
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-07,8.5232
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-10,8.5783
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-11,8.6023
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-12,8.6268
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-13,8.7481
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-14,8.7694
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-17,8.775
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-18,8.7918
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-19,8.7612
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-20,8.7465
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-21,8.6946
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-24,8.6688
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-25,8.6336
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-26,8.6308
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-27,8.6787
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-28,8.5865
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-07-31,8.5966
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-01,8.5508
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-02,8.5679
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-03,8.5331
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-04,8.5485
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-07,8.5744
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-08,8.5491
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-09,8.5766
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-10,8.6127
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-11,8.6007
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-14,8.5458
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-15,8.5482
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-16,8.5466
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-17,8.5318
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-18,8.5105
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-21,8.5488
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-22,8.5328
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-23,8.4716
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-24,8.5009
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-25,8.477
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-28,8.4789
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-29,8.477
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-30,8.5427
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-08-31,8.525
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-01,8.5068
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-04,8.462
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-05,8.4134
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-06,8.4261
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-07,8.3961
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-08,8.3915
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-11,8.3995
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-12,8.3879
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-13,8.3984
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-14,8.3998
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-15,8.3416
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-18,8.3386
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-19,8.3756
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-20,8.3719
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-21,8.3181
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-22,8.3262
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-25,8.3126
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-26,8.2942
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-27,8.2397
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-28,8.2491
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-09-29,8.2959
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-02,8.2476
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-03,8.1992
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-04,8.2191
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-05,8.2412
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-06,8.2728
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-09,8.2458
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-10,8.2744
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-11,8.2917
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-12,8.3056
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-13,8.2353
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-16,8.2382
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-17,8.2681
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-18,8.2687
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-19,8.2624
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-20,8.2851
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-23,8.293
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-24,8.3169
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-25,8.2728
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-26,8.2432
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-27,8.2426
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-30,8.2939
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-10-31,8.3079
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-01,8.2436
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-02,8.3424
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-03,8.3745
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-06,8.402
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-07,8.3558
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-08,8.3408
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-09,8.3505
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-10,8.3433
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-13,8.3309
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-14,8.3754
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-15,8.4852
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-16,8.464
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-17,8.4785
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-20,8.5165
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-21,8.5409
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-22,8.5061
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-23,8.5
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-24,8.5086
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-27,8.531
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-28,8.5368
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-29,8.5711
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-11-30,8.5384
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-01,8.497
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-04,8.4929
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-05,8.4562
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-06,8.4173
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-07,8.4174
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-08,8.419
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-11,8.3971
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-12,8.4377
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-13,8.4288
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-14,8.5251
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-15,8.5438
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-18,8.5135
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-19,8.5498
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-20,8.5439
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-21,8.5781
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-22,8.6105
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-27,8.6409
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-28,8.6876
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2023-12-29,8.6314
